C,FFGRL,FFQRH,RSSLOPE,RSXA,RPSTP, QTP,FFQRSD,RRR,RRPOST,FFRR2NDUR,TMA1mean,FMA2std,FMA2mean
1,88.889,24,144,92,0.98918,1.7484,2.3894,1.6722,-106.2,53.098,0.023956,0.20962,0.19729
0,194.44,49,171,119,1.2515,2.4206,2.8396,2.247,-323.4,161.7,0.009764,0.25052,0.24553
1,86.111,24,146,94,0.99063,1.796,2.3031,1.6515,-102.36,51.18,0.02382,0.1999,0.18734
0,213.89,56,175,119,1.3571,2.5727,3.0668,2.3522,-349.28,174.64,0.0015672,0.32201,0.3198
1,86.111,24,146,94,0.97026,1.7184,2.3387,1.6467,-103.94,51.971,0.031394,0.20423,0.18754
0,166.67,59,191,129,1.5562,2.8941,3.5728,2.6452,-406.9,203.45,0.0021427,0.40633,0.40331
1,83.333,23,141,89,0.95517,1.6957,2.2688,1.5917,-94.532,47.266,0.026717,0.19338,0.17946
0,166.67,59,177,117,1.5621,2.9395,3.508,2.5621,-399.52,199.76,0.0025879,0.52769,0.52404
1,88.889,24,146,93,1.058,1.866,2.4848,1.8193,-103.53,51.767,0.035012,0.19015,0.17034
0,172.22,61,183,119,1.646,3.0374,3.778,2.7727,-430.27,215.13,0.0023523,0.42941,0.42609
1,88.889,25,147,94,0.94422,1.6628,2.2554,1.6268,-100.24,50.12,0.019933,0.20119,0.19106
0,208.33,54,179,122,1.4242,2.7094,3.2353,2.4922,-368.46,184.23,0.001537,0.31197,0.30981
1,83.333,24,144,92,0.9838,1.7702,2.3145,1.6641,-102.87,51.434,0.021459,0.21233,0.20139
0,205.56,53,176,120,1.3272,2.5433,2.9863,2.356,-340.1,170.05,0.0013765,0.28766,0.28572
1,86.111,24,142,89,1.0653,1.8741,2.5093,1.7584,-104.56,52.278,0.022154,0.21201,0.20097
1,88.889,26,148,95,0.98753,1.7794,2.3059,1.6797,-108.89,54.445,0.016207,0.22655,0.21845
1,83.333,23,145,93,1.0145,1.8241,2.3608,1.6754,-98.367,49.184,0.016099,0.21665,0.20864
1,88.889,25,147,95,0.90808,1.6171,2.2013,1.4892,-103.95,51.974,0.013972,0.21443,0.2074
1,88.889,24,144,91,1.0366,1.8092,2.4682,1.6701,-102.84,51.421,0.018361,0.21572,0.20667
1,88.889,25,144,90,0.98822,1.7525,2.2801,1.5853,-95.003,47.502,0.012607,0.22029,0.214
1,86.111,24,145,93,0.84788,1.5029,2.0504,1.3842,-91.13,45.565,0.018913,0.20694,0.19755
1,86.111,23,142,91,0.91771,1.5978,2.3274,1.4413,-103.44,51.72,0.029927,0.21415,0.1988
1,88.889,25,147,95,0.94934,1.7063,2.2644,1.5919,-106.93,53.465,0.017312,0.21974,0.21103
0,197.22,50,172,119,1.1899,2.2806,2.7706,2.1093,-315.54,157.77,0.003882,0.25804,0.25532
1,88.889,25,144,91,0.93443,1.6342,2.253,1.5095,-100.13,50.066,0.018109,0.20623,0.19717
0,211.11,55,184,126,1.3622,2.5846,3.0944,2.393,-352.42,176.21,0.0015194,0.31022,0.30808
1,86.111,24,146,93,0.93592,1.6368,2.2303,1.5165,-92.927,46.464,0.024905,0.19416,0.18113
0,177.78,63,183,119,1.59,2.8825,3.7069,2.6834,-422.18,211.09,0.0025921,0.45189,0.44823
1,91.667,25,147,94,0.96967,1.7014,2.3255,1.6667,-103.35,51.677,0.031791,0.18987,0.17115
0,244.44,67,183,115,1.6437,2.9028,3.8717,2.6058,-440.94,220.47,0.0029916,0.51152,0.5073
1,86.111,25,146,93,1.068,1.9381,2.439,1.8892,-108.4,54.201,0.031633,0.18653,0.16771
0,161.11,57,177,119,1.4954,2.7842,3.4787,2.4349,-396.19,198.09,0.0024793,0.53391,0.53042
1,88.889,25,145,92,1.0921,1.9589,2.5324,1.8991,-112.55,56.275,0.024299,0.20984,0.19715
0,197.22,50,172,119,1.3491,2.5927,3.0919,2.3579,-352.13,176.06,0.001338,0.28732,0.28548
1,88.889,25,147,94,1.0893,1.9413,2.5486,1.8142,-113.27,56.635,0.017519,0.22294,0.21402
1,88.889,26,145,91,1.0308,1.8419,2.3769,1.7112,-105.64,52.82,0.01453,0.22618,0.21905
1,86.111,25,141,88,1.0513,1.9077,2.4027,1.7191,-106.79,53.394,0.016871,0.2264,0.21776
0,194.44,49,171,119,0.99472,1.9072,2.3648,1.7577,-269.33,134.66,0.008065,0.23438,0.23016
1,83.333,23,143,92,0.96624,1.7256,2.3466,1.6596,-104.29,52.146,0.022027,0.22451,0.2136
0,194.44,49,171,119,1.1281,2.1725,2.6202,1.9648,-298.41,149.21,0.0061221,0.26507,0.2615
1,80.556,23,145,94,0.91323,1.6725,2.1294,1.5175,-94.639,47.319,0.02633,0.19876,0.18511
0,202.78,52,174,119,1.3886,2.6586,3.1545,2.4795,-359.26,179.63,0.0015091,0.3001,0.29816
1,86.111,24,144,92,1.0267,1.8238,2.458,1.7204,-109.24,54.621,0.03124,0.2059,0.18926
0,222.22,59,187,125,1.5994,2.9944,3.6245,2.7249,-412.79,206.4,0.0019387,0.37574,0.373
1,83.333,23,145,93,0.95142,1.6928,2.253,1.5676,-93.876,46.938,0.034557,0.18534,0.16539
0,158.33,56,176,119,1.4798,2.7849,3.3927,2.455,-386.39,193.2,0.0024751,0.52051,0.51702
1,83.333,23,141,89,1.0265,1.828,2.4203,1.7858,-100.85,50.424,0.028192,0.2006,0.18594
0,208.33,54,176,119,1.4593,2.7732,3.3219,2.5141,-378.32,189.16,0.0015762,0.32755,0.32533
1,86.111,24,146,94,0.86122,1.5207,2.0933,1.3892,-93.036,46.518,0.022743,0.1972,0.18507
0,194.44,49,172,120,1.0499,2.0168,2.472,1.8636,-281.53,140.77,0.011094,0.24672,0.24102
1,83.333,23,142,90,0.9753,1.7327,2.3123,1.5687,-96.346,48.173,0.024745,0.20459,0.19104
0,197.22,50,172,119,1.1023,2.1448,2.431,1.9451,-276.86,138.43,0.01265,0.21972,0.21353
1,91.667,25,147,94,1.1169,1.9959,2.6009,1.903,-115.6,57.798,0.025993,0.22001,0.20674
0,86.111,25,143,90,0.96415,1.7553,2.1999,1.6326,-97.772,48.886,0.014442,0.22783,0.22061
1,83.333,24,143,91,0.93095,1.6852,2.1747,1.4983,-96.654,48.327,0.023685,0.20554,0.19287
0,194.44,49,171,119,1.0748,2.0719,2.4922,1.9177,-283.83,141.92,0.0075899,0.24504,0.24101
1,88.889,25,140,88,0.91628,1.6394,2.2041,1.543,-104.08,52.041,0.023544,0.21177,0.19983
0,202.78,52,177,122,1.3216,2.5296,3.0108,2.3179,-342.9,171.45,0.0015194,0.29929,0.29718
1,88.889,25,147,94,1.0366,1.8731,2.3843,1.7473,-105.97,52.985,0.028756,0.2003,0.18486
0,166.67,59,179,119,1.6184,3.0363,3.6522,2.6653,-415.94,207.97,0.0028893,0.55252,0.54845
1,86.111,24,146,94,1.0348,1.8653,2.4225,1.7811,-107.67,53.833,0.039319,0.18691,0.16293
0,247.22,68,190,121,1.6973,2.9709,4.0153,2.6954,-457.29,228.65,0.0031047,0.53063,0.52625
1,86.111,24,143,91,0.92998,1.6446,2.2498,1.6009,-99.993,49.996,0.024394,0.19734,0.18467
0,172.22,61,182,121,1.6912,3.1263,3.8681,2.889,-440.53,220.27,0.0023913,0.44572,0.44235
1,88.889,25,146,93,1.087,1.94,2.5388,1.8866,-112.84,56.418,0.02333,0.23071,0.21875
0,113.89,35,147,87,1.0253,1.8232,2.2303,1.6458,-99.124,49.562,0.01651,0.22601,0.21812
1,91.667,25,142,90,0.9092,1.6168,2.2086,1.5295,-104.29,52.147,0.02144,0.20992,0.19896
1,86.111,24,145,93,1.0239,1.8437,2.4022,1.6792,-106.77,53.383,0.018513,0.22132,0.21193
1,83.333,25,144,91,1.0977,2.023,2.4496,1.8444,-108.87,54.436,0.01383,0.23831,0.23133
1,86.111,25,144,90,1.0474,1.9004,2.3478,1.7342,-97.824,48.912,0.015621,0.21335,0.2056
1,86.111,24,146,93,0.98479,1.7548,2.2887,1.6243,-95.364,47.682,0.01424,0.21167,0.20467
1,83.333,24,142,90,0.97767,1.7507,2.3176,1.622,-103,51.502,0.018026,0.21391,0.20525
1,88.889,25,146,93,1.1022,1.9776,2.5538,1.8223,-113.5,56.751,0.024591,0.21979,0.20717
0,163.89,58,186,125,1.5167,2.8251,3.4973,2.5766,-398.31,199.15,0.0020389,0.38401,0.38113
1,86.111,23,150,98,1.0434,1.8576,2.4596,1.7991,-102.48,51.242,0.037631,0.18925,0.16688
0,219.44,78,198,119,1.5005,2.6328,3.4002,2.3931,-387.24,193.62,0.0024359,0.51575,0.51231
1,86.111,25,147,94,1.0942,1.975,2.5154,1.8471,-111.8,55.898,0.030198,0.20422,0.18784
1,83.333,23,145,93,1.0301,1.859,2.3828,1.5996,-99.284,49.642,0.024413,0.21025,0.19758
1,86.111,23,141,89,0.97461,1.6831,2.4013,1.5605,-100.06,50.028,0.023413,0.21612,0.20455
0,194.44,49,171,119,1.0273,1.9739,2.4175,1.8295,-275.33,137.66,0.008388,0.24117,0.2367
1,83.333,23,145,94,0.91749,1.6714,2.159,1.4966,-95.955,47.977,0.028144,0.20362,0.18876
0,194.44,49,173,121,0.99487,1.9185,2.31,1.8058,-263.09,131.54,0.0052486,0.2405,0.23774
1,86.111,24,146,94,1.0489,1.8906,2.4546,1.7607,-109.1,54.548,0.02563,0.22274,0.20961
0,219.44,58,179,119,1.4564,2.7545,3.2615,2.5092,-371.45,185.72,0.001628,0.33996,0.33766
1,88.889,23,140,88,0.98824,1.7164,2.4153,1.6212,-100.64,50.319,0.031041,0.19996,0.18379
0,175,62,180,119,1.7677,3.2561,4.0396,2.9877,-460.07,230.03,0.0025833,0.46331,0.45967
1,83.333,24,146,94,1.0137,1.8439,2.3425,1.7463,-104.11,52.056,0.03241,0.19871,0.18024
0,180.56,64,187,123,1.7776,3.2656,4.0363,3.0145,-459.69,229.84,0.0027703,0.4762,0.47229
1,86.111,24,145,93,1.0523,1.8861,2.4835,1.8203,-110.38,55.189,0.029947,0.21061,0.19451
0,86.111,25,144,91,1.1102,2.0451,2.4776,1.8246,-110.11,55.057,0.019746,0.2367,0.22679
1,86.111,23,142,91,0.90762,1.6124,2.2298,1.4876,-99.101,49.551,0.024535,0.21625,0.20395
1,88.889,25,147,94,1.1445,2.0723,2.6144,1.9255,-116.19,58.097,0.018988,0.23208,0.22256
1,83.333,23,145,93,1.0463,1.8996,2.3971,1.7074,-99.88,49.94,0.02833,0.20969,0.19471
1,83.333,24,146,94,0.96742,1.7378,2.2834,1.6235,-101.48,50.742,0.021298,0.21772,0.20735
1,86.111,24,144,92,1.0001,1.7964,2.3578,1.6278,-104.79,52.396,0.021086,0.21635,0.20558
0,194.44,49,171,119,1.2582,2.4406,2.8194,2.2076,-321.1,160.55,0.01266,0.26292,0.25642
1,91.667,26,145,92,1.0302,1.8404,2.4319,1.755,-114.84,57.42,0.025649,0.21459,0.20135
0,172.22,61,178,119,1.7146,3.1694,3.921,2.9028,-446.56,223.28,0.002553,0.46292,0.45932
1,83.333,24,143,91,1.0478,1.8988,2.4323,1.8146,-108.1,54.05,0.026492,0.20714,0.1928
0,186.11,66,184,117,1.7391,3.1615,3.9695,2.8111,-452.08,226.04,0.0028284,0.50499,0.501
1,83.333,23,143,91,1.086,1.9141,2.5917,1.8455,-107.99,53.993,0.031386,0.20432,0.18762
0,197.22,50,172,119,1.3483,2.5956,3.0714,2.3311,-349.79,174.9,0.0032107,0.29505,0.29245
1,83.333,23,141,90,0.90806,1.6404,2.1692,1.5097,-96.407,48.203,0.024723,0.202,0.18922
0,155.56,55,181,123,1.3476,2.5596,3.0542,2.4131,-347.84,173.92,0.0016039,0.31415,0.31189
1,88.889,26,147,94,1.1846,2.2085,2.6082,2.0771,-123.17,61.583,0.020495,0.23777,0.22732
0,194.44,49,171,119,1.0078,1.94,2.3559,1.6895,-268.31,134.16,0.012198,0.23849,0.23212
1,88.889,26,141,88,1.0008,1.8535,2.2419,1.6912,-105.87,52.933,0.014796,0.21962,0.21211
0,186.11,46,169,116,1.2269,2.3693,2.7374,2.1272,-281.34,140.67,0.0041836,0.26272,0.25976
1,86.111,23,143,91,1.0613,1.8481,2.5776,1.7666,-107.4,53.699,0.029172,0.20879,0.19354
1,86.111,24,144,91,1.0634,1.9225,2.4188,1.7295,-100.78,50.391,0.022762,0.21415,0.20233
1,83.333,24,146,94,0.95831,1.753,2.1999,1.5589,-97.775,48.888,0.022678,0.21006,0.19833
1,88.889,24,144,92,0.96042,1.6885,2.3406,1.5863,-104.03,52.014,0.020152,0.21199,0.20187
1,80.556,23,142,91,0.87477,1.5621,2.1341,1.414,-94.849,47.424,0.022314,0.20927,0.19789
0,194.44,49,172,120,1.0924,2.1227,2.4473,1.9539,-278.72,139.36,0.0064929,0.23397,0.23056
1,86.111,23,139,87,0.87605,1.5062,2.1789,1.3779,-90.788,45.394,0.026604,0.19973,0.18618
0,172.22,61,180,119,1.6518,3.0769,3.7317,2.7797,-425,212.5,0.0022717,0.42023,0.41703
1,86.111,24,146,93,1.0653,1.9049,2.4577,1.7987,-102.4,51.202,0.029683,0.20068,0.184
0,166.67,59,179,119,1.5669,2.931,3.5581,2.5768,-405.23,202.61,0.0024689,0.51493,0.51145
1,86.111,24,146,94,0.96425,1.721,2.2984,1.6347,-102.15,51.075,0.031641,0.19724,0.17983
0,219.44,58,180,120,1.4279,2.6843,3.2379,2.4463,-368.76,184.38,0.0016791,0.33814,0.33578
1,83.333,23,139,88,0.79889,1.3982,2.0199,1.3465,-89.775,44.887,0.022563,0.20019,0.18882
0,197.22,50,172,119,1.2349,2.3868,2.783,2.2001,-316.95,158.48,0.010722,0.26249,0.25674
1,86.111,24,146,93,1.0329,1.8515,2.3782,1.7224,-99.093,49.546,0.027007,0.19884,0.18485
0,200,51,173,119,1.296,2.5102,2.8665,2.3415,-326.46,163.23,0.0042214,0.27985,0.27702
1,91.667,25,144,91,0.98351,1.7532,2.3087,1.6881,-102.61,51.305,0.02158,0.20103,0.19013
0,213.89,56,180,122,1.3428,2.5326,3.0707,2.3917,-349.72,174.86,0.0016244,0.29904,0.29674
1,230.56,62,180,118,0.69398,1.2797,1.5694,1.1988,-170.01,85.007,0.00073515,0.15568,0.15464
0,250,69,199,122,1.0223,1.8341,2.3481,1.7283,-267.42,133.71,0.0013916,0.2694,0.26744
1,225,60,190,114,0.73515,1.3312,1.6383,1.2836,-150.18,75.09,0.00073258,0.16371,0.16268
0,172.22,61,190,126,1.4833,2.7749,3.3336,2.6351,-379.66,189.83,0.0021301,0.36277,0.35977
1,241.67,66,188,119,0.84228,1.5646,1.878,1.5055,-213.89,106.94,0.0080551,0.18623,0.18196
0,227.78,61,182,118,0.92047,1.7019,2.0999,1.5914,-233.33,116.66,0.00085854,0.2048,0.20359
1,227.78,61,188,115,0.74581,1.3334,1.733,1.2856,-178.12,89.058,0.0007904,0.16931,0.16819
0,247.22,68,195,119,0.80758,1.4811,1.8162,1.3617,-206.85,103.42,0.00081444,0.18265,0.18151
1,244.44,67,190,119,0.78492,1.433,1.7832,1.3204,-203.09,101.54,0.0022432,0.18896,0.18722
0,233.33,63,186,119,0.92279,1.6948,2.1212,1.6006,-241.58,120.79,0.00090186,0.21248,0.21121
1,141.67,45,166,90,0.81397,1.3981,1.7644,1.346,-83.32,41.66,0.0043511,0.17076,0.16832
0,238.89,65,192,119,1.1271,2.06,2.5776,1.9533,-293.56,146.78,0.0012715,0.25589,0.2541
1,133.33,41,170,96,0.75965,1.345,1.6277,1.2566,-72.341,36.171,0.0069358,0.14887,0.14533
0,188.89,67,185,117,1.5196,2.7293,3.51,2.5611,-399.75,199.88,0.0027697,0.46221,0.45831
1,130.56,42,165,95,0.8989,1.5672,1.9497,1.5476,-92.067,46.033,0.0087649,0.18212,0.1775
0,233.33,63,186,117,0.81651,1.501,1.8444,1.3427,-199.81,99.905,0.0031004,0.18696,0.18485
1,202.78,52,174,112,0.5681,1.0163,1.3608,0.91262,-128.52,64.261,0.0007365,0.1665,0.16546
1,225,60,178,116,0.68603,1.2025,1.6627,1.1008,-175.51,87.753,0.00095598,0.18467,0.18332
1,108.33,33,152,94,0.87465,1.5182,1.9581,1.3829,-87.026,43.513,0.0044314,0.2016,0.19875
1,91.667,26,143,90,0.92128,1.6369,2.1994,1.5333,-103.86,51.93,0.011474,0.21781,0.21212
1,83.333,23,145,93,0.95025,1.6751,2.2796,1.5371,-94.983,47.492,0.021374,0.21295,0.20243
0,197.22,50,172,119,1.1348,2.1865,2.5963,2.0113,-295.69,147.84,0.01499,0.22667,0.2191
1,88.889,25,144,91,1.0175,1.8091,2.394,1.7234,-106.4,53.2,0.022664,0.21401,0.20244
0,197.22,70,188,117,1.661,2.9845,3.7804,2.6024,-430.55,215.27,0.0031356,0.51427,0.50984
1,83.333,23,143,91,1.0126,1.8138,2.3692,1.7751,-98.715,49.358,0.029201,0.19494,0.17938
0,177.78,63,185,119,1.6312,3.0151,3.694,2.7566,-420.7,210.35,0.0023728,0.45026,0.44691
1,86.111,24,146,95,0.88291,1.5421,2.2633,1.5191,-106.88,53.438,0.02632,0.20558,0.19195
0,194.44,49,175,121,1.378,2.6486,3.1005,2.3592,-335.88,167.94,0.0044353,0.28733,0.28406
1,83.333,24,141,89,0.92974,1.6757,2.1865,1.5195,-97.178,48.589,0.0192,0.21087,0.2008
0,194.44,49,171,119,1.053,2.0323,2.4317,1.8757,-276.95,138.47,0.0053795,0.24328,0.24012
1,83.333,23,143,92,0.91345,1.5931,2.3109,1.4986,-102.71,51.353,0.022866,0.21239,0.20091
0,86.111,25,145,92,1.0565,1.9152,2.4176,1.7428,-107.45,53.724,0.011856,0.23869,0.23262
1,83.333,24,142,89,0.98708,1.7873,2.2466,1.5928,-93.607,46.803,0.017895,0.21082,0.20163
0,188.89,47,170,118,1.0894,2.0966,2.5209,1.9271,-273.1,136.55,0.0076863,0.24023,0.23616
1,88.889,25,145,92,1.1897,2.1269,2.7613,2.0108,-122.73,61.363,0.02043,0.23201,0.22174
0,186.11,46,172,118,1.3143,2.5288,2.9229,2.2901,-292.29,146.14,0.0039916,0.28132,0.27833
1,88.889,24,143,90,1.0318,1.7916,2.4728,1.7159,-103.03,51.516,0.019103,0.22014,0.21079
0,194.44,49,171,119,1.1926,2.3007,2.7426,2.1139,-312.35,156.18,0.0014752,0.2711,0.2693
1,88.889,24,144,92,0.95595,1.7258,2.2402,1.5919,-99.563,49.782,0.022773,0.20109,0.18935
0,166.67,59,179,119,1.5937,3.0041,3.5654,2.7598,-406.06,203.03,0.0020348,0.38902,0.38615
0,147.22,38,160,95,0.62602,0.80668,1.6114,0.69083,-76.095,38.048,0.0026499,0.15387,0.15149
1,197.22,50,172,119,1.0837,2.0793,2.5229,1.8328,-287.32,143.66,0.010838,0.24981,0.2443
1,83.333,25,145,92,1.1445,2.1475,2.482,1.9464,-110.31,55.156,0.013098,0.23283,0.22612
1,197.22,50,172,119,1.1605,2.2352,2.6566,2.0324,-302.56,151.28,0.0085838,0.24502,0.24052
1,91.667,26,148,96,0.92373,1.698,2.1448,1.512,-107.24,53.62,0.021989,0.20512,0.19363
0,211.11,55,184,126,1.4681,2.8069,3.2666,2.5946,-372.03,186.01,0.0024641,0.32089,0.31824
1,88.889,24,146,94,0.9744,1.7257,2.3482,1.5958,-104.36,52.182,0.029879,0.2048,0.18848
0,211.11,55,179,121,1.4734,2.8148,3.2848,2.571,-374.1,187.05,0.0025423,0.30323,0.30048
1,94.444,25,143,89,1.0436,1.8006,2.4794,1.7094,-103.31,51.655,0.023667,0.21173,0.19963
0,211.11,55,178,120,1.5351,2.9141,3.4719,2.6555,-395.41,197.71,0.0016982,0.3353,0.33291
1,83.333,23,145,93,0.88985,1.5642,2.1479,1.4257,-89.494,44.747,0.023716,0.20355,0.19109
0,208.33,54,178,121,1.3196,2.5061,3.0177,2.2956,-343.68,171.84,0.0013904,0.31827,0.31631
1,88.889,24,144,92,0.97607,1.7166,2.3761,1.6254,-105.6,52.802,0.027669,0.21186,0.19743
0,88.889,26,148,95,0.99222,1.8275,2.242,1.6437,-105.87,52.936,0.012624,0.22826,0.22183
1,86.111,23,145,93,0.9834,1.7612,2.3044,1.603,-96.017,48.009,0.024636,0.20636,0.19373
0,191.67,48,172,120,1.1563,2.2334,2.6408,2.1166,-293.42,146.71,0.0075097,0.24216,0.23823
1,86.111,24,146,94,0.92008,1.641,2.199,1.4764,-97.733,48.867,0.023445,0.21081,0.19865
0,219.44,58,179,120,1.4446,2.7035,3.3038,2.4921,-376.27,188.13,0.0017717,0.35756,0.35506
1,86.111,23,141,89,0.98671,1.7072,2.4241,1.651,-101,50.502,0.02282,0.20706,0.19556
0,163.89,58,183,122,1.444,2.7085,3.2878,2.477,-374.45,187.22,0.001851,0.35217,0.34956
1,83.333,23,137,85,1.0024,1.7922,2.3525,1.6964,-98.023,49.011,0.029446,0.19831,0.18272
0,172.22,61,186,123,1.5565,2.8833,3.5532,2.6599,-404.67,202.34,0.0022781,0.40737,0.40416
1,88.889,25,144,91,1.0641,1.8883,2.5066,1.7979,-111.4,55.701,0.024076,0.21419,0.20166
1,83.333,24,146,94,1.0637,1.9282,2.4659,1.757,-109.6,54.799,0.014288,0.23257,0.22523
1,88.889,24,146,94,0.9597,1.6831,2.3472,1.593,-104.32,52.159,0.01558,0.21489,0.20716
1,83.333,24,144,91,1.0786,1.9192,2.5033,1.7467,-104.31,52.153,0.018766,0.22591,0.21667
1,86.111,25,141,88,1.083,1.9795,2.4469,1.7688,-108.75,54.375,0.016991,0.22159,0.21283
1,88.889,24,146,94,1.0119,1.784,2.451,1.6738,-108.94,54.468,0.018634,0.22736,0.21812
1,86.111,24,146,94,1.0266,1.8262,2.4526,1.6789,-109.01,54.503,0.021116,0.21459,0.20369
0,197.22,50,172,119,1.0868,2.091,2.5043,1.882,-285.21,142.61,0.010275,0.25525,0.24998
1,91.667,25,146,94,1.0234,1.808,2.5002,1.7523,-118.06,59.032,0.025229,0.22016,0.20714
0,188.89,67,181,113,1.6635,2.938,3.9173,2.6012,-446.13,223.07,0.0029822,0.54086,0.53666
1,194.44,49,173,121,1.0396,1.9862,2.5025,2.0976,-285.01,142.51,0.015238,0.29865,0.27619
0,197.22,50,172,119,1.1268,2.1743,2.564,2.1043,-292.01,146.01,0.02427,0.20727,0.19334
1,86.111,23,142,90,1.0967,1.9093,2.66,1.7978,-110.83,55.417,0.024695,0.21718,0.20435
1,86.111,24,145,93,1.0565,1.8807,2.5185,1.7362,-111.93,55.966,0.018242,0.23697,0.22789
1,86.111,25,147,94,1.1088,2.0313,2.4945,1.838,-110.87,55.433,0.020481,0.23207,0.2216
1,86.111,24,142,89,1.0867,1.9315,2.525,1.8201,-105.21,52.605,0.021385,0.21979,0.20897
1,86.111,24,146,94,1.1058,1.9722,2.6233,1.8854,-116.59,58.297,0.023349,0.22626,0.21464
1,83.333,23,144,92,0.99972,1.7661,2.3865,1.601,-99.438,49.719,0.019485,0.22673,0.21706
1,80.556,22,141,90,0.99449,1.8038,2.3226,1.6073,-96.775,48.388,0.023035,0.22453,0.21292
0,194.44,49,171,119,1.0212,1.9713,2.3588,1.8351,-268.64,134.32,0.013077,0.22068,0.21433
1,86.111,24,143,91,0.92216,1.6167,2.2598,1.531,-100.43,50.217,0.02016,0.21333,0.20321
0,169.44,60,188,125,1.5772,2.9259,3.6126,2.6931,-411.44,205.72,0.0021135,0.38284,0.37986
1,83.333,23,145,93,0.96983,1.7372,2.2732,1.6054,-94.718,47.359,0.03194,0.18786,0.16962
0,191.67,68,184,115,1.6859,3.0411,3.8514,2.6694,-438.63,219.31,0.0029805,0.52348,0.51927
1,80.556,23,145,94,0.95676,1.7056,2.3316,1.6341,-103.63,51.814,0.029696,0.21491,0.19955
1,88.889,25,145,92,0.99644,1.7942,2.3062,1.5737,-102.5,51.249,0.014114,0.22518,0.21773
1,88.889,24,141,89,0.9487,1.6701,2.3088,1.528,-102.61,51.306,0.019852,0.2119,0.20166
1,86.111,24,142,90,1.0496,1.8699,2.4997,1.717,-111.1,55.548,0.020689,0.22426,0.21369
1,83.333,24,143,91,0.96418,1.7367,2.2665,1.5481,-100.73,50.367,0.022339,0.21513,0.20339
1,91.667,26,148,96,0.89173,1.6027,2.1542,1.474,-107.71,53.855,0.018154,0.21348,0.20418
1,94.444,26,148,95,1.0733,1.8972,2.5684,1.812,-121.28,60.642,0.023965,0.22644,0.2142
1,86.111,25,143,90,1.134,2.0609,2.5781,1.8959,-114.58,57.29,0.019134,0.23345,0.22372
1,86.111,25,143,90,0.96193,1.7363,2.2214,1.5544,-98.727,49.363,0.018595,0.21731,0.2079
0,222.22,59,187,125,1.5009,2.7975,3.4341,2.6016,-391.1,195.55,0.0019438,0.37541,0.37266
1,83.333,23,145,93,1.0966,1.9233,2.6332,1.877,-109.71,54.857,0.025262,0.22156,0.20901
0,150,53,176,120,1.3723,2.6232,3.1066,2.3259,-353.8,176.9,0.0015261,0.31782,0.31567
1,83.333,24,146,94,1.0349,1.9072,2.3402,1.721,-104.01,52.004,0.024865,0.21246,0.19939
0,169.44,60,184,121,1.5876,2.936,3.6555,2.7311,-416.32,208.16,0.0020832,0.40025,0.39732
1,86.111,25,147,94,1.0141,1.8443,2.3135,1.7643,-102.82,51.412,0.023711,0.19424,0.18159
0,91.667,32,152,101,-0.55758,-0.47942,-2.7431,-0.31608,175.25,-87.627,0.002354,0.51616,0.51284
1,86.111,25,147,94,1.2174,2.1603,2.8515,1.936,-126.74,63.368,0.032117,0.22101,0.20492
1,83.333,25,145,92,1.0451,1.9538,2.2875,1.6856,-101.67,50.833,0.020754,0.204,0.19243
1,86.111,25,145,93,0.93155,1.6847,2.2016,1.5331,-103.96,51.982,0.014517,0.21564,0.2081
1,88.889,24,142,89,0.90007,1.5683,2.1568,1.4155,-89.867,44.934,0.020064,0.19921,0.18925
1,83.333,22,142,91,0.90469,1.5496,2.3171,1.4146,-96.545,48.272,0.021182,0.20041,0.18948
1,88.889,25,145,92,1.0166,1.8329,2.3467,1.6478,-104.3,52.15,0.0189,0.20833,0.19848
1,86.111,24,144,92,0.97554,1.7675,2.2717,1.5854,-100.96,50.482,0.012447,0.22584,0.21947
1,86.111,24,142,89,1.0287,1.8539,2.3524,1.6386,-98.015,49.008,0.023467,0.20007,0.18776
1,86.111,23,145,94,0.80333,1.3697,2.1136,1.2408,-93.938,46.969,0.022638,0.20375,0.19221
1,86.111,23,145,94,0.8771,1.5299,2.2222,1.4365,-98.763,49.382,0.021953,0.21079,0.1999
1,86.111,24,146,94,0.98112,1.7389,2.3612,1.5807,-104.94,52.472,0.018169,0.23051,0.22147
1,86.111,25,145,92,1.0925,1.9968,2.4679,1.7733,-109.68,54.841,0.017152,0.22414,0.21534
1,88.889,24,146,93,0.90092,1.5972,2.1131,1.3905,-88.045,44.022,0.026907,0.19489,0.18062
0,172.22,61,179,119,1.7089,3.1856,3.8541,2.9242,-438.94,219.47,0.0024258,0.44783,0.44441
1,86.111,24,146,94,1.0733,1.9107,2.5567,1.8437,-113.63,56.816,0.036883,0.21108,0.18968
0,191.67,68,185,116,1.7107,3.0323,3.9889,2.7447,-454.29,227.14,0.0029605,0.51147,0.50729
1,83.333,23,142,90,1.0111,1.805,2.3772,1.7707,-99.05,49.525,0.039556,0.17762,0.15496
0,161.11,57,177,119,1.5536,2.9212,3.5384,2.5682,-402.99,201.49,0.0024908,0.53981,0.5363
1,86.111,23,145,93,1.1349,2.0176,2.6699,1.9431,-111.24,55.622,0.035744,0.21095,0.1917
0,88.889,26,144,91,1.0982,2.0193,2.4788,1.8183,-117.05,58.527,0.014197,0.23321,0.22589
1,91.667,25,145,92,1.0155,1.7818,2.4319,1.6813,-108.08,54.042,0.023891,0.20504,0.19252
